text,label,n_saltos
"TODAVÍA ESTOY ESPERANDO TU MENSAJE Atentamente, Espero que este mensaje le llegue bien. Me llamo Omar Hassan y vivo en el Reino de Marruecos. Le escribo para preguntarle si recibió mi mensaje anterior, ya que aún no he recibido respuesta. A pesar de su apretada agenda, le agradecería que se tomara un tiempo para revisar el mensaje que le envié anteriormente. Gracias por su atención y espero su respuesta. Atentamente, Omar Hassan",1,0
"Ezequiela Miguelina - Caja Misteriosa Shein🎁 - ¡Tu pedido ha sido enviado! 😍 ID#5213 ¡Date prisa! ¡La cantidad de premios disponibles es limitada! ¡Confirma ahora! SHEIN Último modelo aún disponible ¡Has sido seleccionado para GANAR una Caja Misteriosa de Shein ¡Felicidades! ¡Has sido seleccionado para participar GRATIS en nuestro programa de fidelidad! ¡CONFIRMAR AHORA! Si ya no deseas recibir estos correos electrónicos, puedes darte de baja haciendo clic aquí",1,0
"Tu suscripción a Netflix fue cancelada hoy Sun, 15 Sep 2024 12:14:44 +0000 #458176211 SU SUSCRIPCIÓN A NETFLIX HA SIDO CANCELADATFL Estimado Sofía González, Su suscripción expiró el: Mon, 17 Nov 2024 10:30:00 +0000. Lamentablemente nunca pudimos resolver el problema de pago y liquidar su suscripción. NETFLIX - El equipo de Netflix Obviamente estaríamos muy contentos de estar allí, todo lo que tienes que hacer es reactivar tu suscripción. REACTIVAR SUSCRIPCION Más información: NETFLIX | Deluxe | Contáctenos | Ventajas | Preguntas frecuentes NETFLIX - 2024 | Copyright All Right Reserved.",1,0
"¡Hemos bloqueado tu cuenta! El 5 de may de 2025, tus fotos y videos serán eliminados. ¡Haz algo! ¡Hemos bloqueado tu cuenta! El 5 de may de 2025, tus fotos y videos serán eliminados. ¡Haz algo!",1,0
"Pablito - Tienes (1) paquete esperando ser entregado 📦. Usa tu código para rastrearlo y recibirlo ___🚚. ID#5169 estafeta® Querido Ricardo Tienes (1) mensaje de nosotros. Por favor, haz clic en confirmar para abrirlo. Su código de seguimiento: 998877665 Continuar ➢ ¡Programe su entrega y suscríbase a nuestras notificaciones para evitar que esto vuelva a suceder! Programar entrega ahora Gracias por su pronta atención a este asunto. Esperamos su confirmación. Atentamente, estafeta Sobre Nosotros | Contacto | Administrar Preferencias © 2025 estafeta Limited. Todos los derechos reservados.",1,0
"ÚLTIMA ALERTA: ¡TODAS TUS FOTOS SERÁN BORRADAS! iCloud ® No se pudo intentar realizar el pago al renovar su Suscripción de almacenamiento en la nube 5 GB 48.9GB /50 GB No pudimos renovar su almacenamiento de iCloud ¡Tus fotos y videos serán eliminados! Tu método de pago ha caducado: ¡Actualiza tu información de pago! Si no tienes suficiente espacio en iCloud, puedes actualizar el plan de almacenamiento LLENA Detalles del pedido: ID de suscripción : 816509217708 Producto: Espacio iCloud Fecha de caducidad: 30 April 2024 Sin espacio en iCloud, es posible que no pueda almacenar todos sus datos y archivos en el servicio de sincronización de iCloud proporcionado por Apple, que permite a los usuarios almacenar sus datos, como fotos, vídeos, documentos y más, en los servidores de Apple y puede acceder a ellos desde cualquier dispositivo de usuario Actualizar mi pago El equipo de iCloud El Equipo iCloud iCloud es un servicio proporcionado por Apple. Darse de baja Derechos de autor 2024 El anunciante no gestiona su suscripción Si prefiere no recibir más comunicaciones, anule la suscripción aquí O escriba a: 550 Technology Dr Ste 100#500, Cheyenne, WY, 82001",1,0
"Ha ganado un Fedex Notificación de entrega de su paquete ID #99887700-123? EXPRESS IDENTIFICACIÓN DE SEGUIMIENTO 11223344556677 RASTREAR No pudimos entregar su paquete ya que no había nadie presente para firmar la entrega. Estamos aquí para informarle que necesitamos una confirmación de dirección para reconfirmar el envío del paquete.CONSULTA AQUÍ Si ya no desea recibir estos correos electrónicos, puede darse de baja click en el enlace darse de baja o escribiendo a 8100 N Mopac Expy Suite 400 PMB 5555 Austin, TX 78759",1,0
"Your account has been suspended (Ref - 18749003) Tu cuenta de PayPal ha sido restringida temporalmente. Tu cuenta de PayPal ha sido limitada. Hemos detectado actividad sospechosa en tu última transacción. Por el momento, no podrás: Enviar pagos Retirar fondos Inicia sesión en tu cuenta de PayPal y sigue los pasos solicitados. Iniciar sesión en PayPal Atentamente, Soporte de PayPal",1,0
"Fw: GRACIAS POR VUESTRA PACIENCIA DURANTE TODO ESTE TIEMPO Buenas noticias para ti, mi amigo Querido amigo, ¿cómo estás hoy? Espero que tú y tu familia estén bien. Soy la Sra. Elizabeth Parker, quien se comunicó contigo hace algún tiempo con respecto a mi donación/fundación benéfica. Espero que me recuerdes. Bueno, me complace informarte que pude donar el dinero a la GOLDEN HEART CHARITABLE FUND. Mientras tanto, no podía olvidar tu esfuerzo y preocupación anteriores por ayudarme aunque no pudiéramos lograrlo juntos. Pero tengo buenas noticias para ti. Quiero compensarte con un cheque internacional de $600,000 dólares. Este es mi pequeño regalo y apoyo para ti y tu familia por el bien de la humanidad. Dejé el cheque a nuestro párroco, el reverendo padre David Smith, para que te ayude a ir a DHL y entregarte el cheque para que puedas cobrar el dinero en tu banco. Escribe un correo electrónico al reverendo padre David Smith a su dirección de correo electrónico que aparece a continuación. Correo electrónico: rev.davidsmith@mailsecure.orgmailto:rev.davidsmith@mailsecure.org Teléfono: +447911123456 Después de cobrar el cheque, por favor done $250,000 dólares a las personas menos privilegiadas que lo rodean. Mañana por la mañana, viajaré a la India para continuar mi tratamiento con un especialista indio en cáncer. Por favor, siempre oren para que me mejore de nuevo. Dios la bendiga. Sra. Elizabeth Parker",1,0
"Missxtranger ! Su cuenta Prime será eliminada hoy ¡tome acción! ¡Tu membresía ha caducado! Su suscripción a Prime expiró el 03 May 2024 Intentamos renovar la suscripción al final de cada ciclo de facturación, pero su pago mensual falló. Por lo tanto, tuvimos que cancelar su suscripción. Obviamente, nos encantaría volver a verte. Si deseas renovar tu suscripción Haga clic en el enlace de abajo. ACTUALIZAR MIS DETALLES DE PAGO ID de suscripción : 9988776655443 Producto : Prime 90 días Fecha de caducidad : 05/03/2024 Confirmar Disponible SÓLO HOY Para detenerlos, vaya aquí o escriba a: 750 Commerce St Ste.2-8080 Greenwood Lake, NY 10950 La anunciante no gestiona su suscripción. Si prefieres no recibir más comunicaciones por favor cancele su suscripción aquí O escribe a: 888 Technology Blvd, Unit #4179 Raleigh, NC 27601",1,0
"Ezequiela Miguelina - Has ganado un Compresor de Aire Portátil para Neumáticos Bosch 🎁, ID#2905 ¡Date prisa! ¡El número de premios a ganar es limitado! ¡Confirma ahora! REPSOL® Podrás ganar un premio exclusivo ¡Has sido seleccionado para recibir un nuevo! Compresor de Aire Portátil para Neumáticos Bosch Haz clic aquí para reclamar ¡Felicidades! Has sido seleccionado para participar en nuestro programa de fidelidad de forma GRATUITA. Solo te llevará un minuto recibir este fantástico premio.",1,0
"📦Missxtranger, en camino: últimas noticias sobre tu envío📦 🚚🚚 ID#?= 800965 FedEx ® ☰ Fecha de envío : 18 Nov 2025 Entrega fallida para Sra. López ! ENTREGA DEL PAQUETE SUSPENDIDO ¿Cómo le gustaría recibir su paquete? Quiero que me lo entreguen Lo recogeré yo mismo ¿Dónde quieres que se entregue el paquete? En casa En el trabajo Información del paquete: Estado : Parado en el centro de distribución Envío vía : Mensajería internacional con seguimiento Fecha: 11/18/2025 -------------------------------------------------------------------------------- Introduzca la información de entrega Si ya no desea recibir estos correos electrónicos, puede darse de baja mediante haciendo clic aquí",1,0
"RE: SERVICIO INFORMÁTICO De (RECTOR) Ricardo Herrera,. Este Archivo fue compartido con usted por las autoridades. Por favor acceda a él para ingresar https://documento.enlace-seguro.com/pdf-legal Código de acceso para abrir el sitio web --->2025 https://www.google.com/search?q=corporate-data.com SERVICIO INFORMÁTICO Ana María Soto Vargas COORDINADORA DEL CONSULTORIO JURÍDICO GRATUITO UNIVERSIDAD CENTRAL - GUAYAQUIL TELFS. (02)9988776 / 0995432109 [cid:image001.jpg@01DB816E.35F42520]",1,0
"Pablito - Tienes (1) paquete esperando ser entregado 📦. Usa tu código para rastrearlo y recibirlo ___🚚. ID#6365 Tienes (1) mensaje de nosotros. Por favor, haz clic en confirmar para abrirlo. Su código de seguimiento: 998877665 Continuar ➢ ¡Programe su entrega y suscríbase a nuestras notificaciones para evitar que esto vuelva a suceder! Programar entrega ahora Gracias por su pronta atención a este asunto. Esperamos su confirmación. Atentamente, estafeta Sobre Nosotros | Contacto | Administrar Preferencias © 2025 estafeta Limited. Todos los derechos reservados.",1,0
"Pancracio Consigue Tu Regalo de Decathlon Tu Regalo de Senderismo Está Listo Tu Regalo de Senderismo Está Listo DECATHLON RESPONDE ¡Y GANA! Reclama un nuevo paquete gratis ¡Paquete de equipo de senderismo Quechua! ¡HAZ CLIC AQUÍ PARA COMENZAR! Los comentarios de nuestros clientes siempre nos han ayudado a mejorar Experiencia Quechua. Haz clic para completar una breve encuesta de 4 minutos y recibir un regalo especial de agradecimiento. Valoramos tus opiniones sinceras. Si ya no deseas recibir estos correos electrónicos, puedes cancelar tu suscripción haciendo clic aquí. click here to remove yourself from our emails list",1,0
"Ezequiela Miguelina 📦 Tu paquete está esperando tu confirmación. 🚚 FedEx ® 11-17-2025 Su paquete fue schuduled para la entrega hoy querido Sra. López, Por favor, tenga en cuenta que su envío con el número de seguimiento mencionado a continuación requiere más información para propósitos de liquidación de Aduanas Consulte el anexo para más detalles. ! Programadas en FedEx Centro ➡ Número de seguimiento 998877665544 Número de copia haz clic aquí para abrir este correo electrónico en su navegador. mejores deseos FedEx® Enspaña centro. Director de puesta Para ser eliminado de nuestra lista Haz clic aquí, o escribe a: 4500 Valley View Ln, Ste 200 #155, Grapevine, TX, 76051",1,0
"Pablito: Pedido #[48753-12] Enviado LIVERPOOL Programa de Lealtad ¡Felicidades! Has sido seleccionado para recibir un premio exclusivo ✨ CAJA DE BELEZA LANCÔME Valorado en $1,800 MXN Estimado cliente, Como miembro valioso de Liverpool, queremos premiar su lealtad con este regalo especial. ✓ Productos de alta calidad ✓ Entrega sin costo ✓ Solo para clientes seleccionados RECLAMAR MI PREMIO Cancelar suscripción Liverpool S.A. de C.V. · Av. Insurgentes Sur 999, Ciudad de México © 2025 Todos los derechos reservados",1,0
"Pablito - Tienes (1) mensaje nuestro. Complete su entrega.📦 🚚 ..659 FedEx ® ☰ Fecha de envío: 05-13-2025 ¡Fallo en la entrega para Javier! Entrega del paquete suspendida ¿Cómo desea recibir su paquete? Quiero que me lo entreguen Lo recogeré yo mismo ¿Dónde desea que se entregue el paquete? En casa En el trabajo Información del paquete: Estado Detenido en el centro de distribución Envío a través de Correo internacional con seguimiento Fecha: 05-13-2025 -------------------------------------------------------------------------------- Ingrese la información de entrega Si ya no desea recibir estos correos electrónicos, puede darse de baja haciendo clic aquí",1,0
"Pablito -Tiene (1) mensaje de nosotros. Haga clic abajo para abrirlo. 📦 FedEx ® ☰ Fecha de envio : 05-24-2024 Falta de entrega a Antonio! entrega de paquete suspendida ¿Cómo le gustaría recibir su paquete? Quiero que me lo entreguen. Lo tomaré yo mismo. ¿Dónde desea que le entreguen el paquete? En casa Trabajar Información del paquete: Situación Detenido en el centro de distribución Enviar a través de Seguimiento de correspondencia internacional Dado: 05-24-2024 -------------------------------------------------------------------------------- CONSULTA AQUÍ Si ya no desea recibir estos correos electrónicos, puede darse de baja click en el enlace darse de baja",1,0
"Pablito ! - ¡Tienes (1) paquete en espera de entrega! Usa tu código para rastrearlo y recibirlo, ID#3216 FedEx ® ☰ Fecha de envío: 04-09-2025 ¡Fallo en la entrega para Raúl! Entrega del paquete suspendida ¿Cómo desea recibir su paquete? Quiero que me lo entreguen Lo recogeré yo mismo ¿Dónde desea que se entregue el paquete? En casa En el trabajo Información del paquete: Estado Detenido en el centro de distribución Envío a través de Correo internacional con seguimiento Fecha: 04-09-2025-------------------------------------------------------------------------------- Ingrese la información de entrega Si ya no desea recibir estos correos electrónicos, puede darse de baja haciendo clic aquí",1,0
"BUEN DÍA Atención: Beneficiario del fondo, Hemos sido autorizados por el Banco de Desarrollo Regional de Ginebra y el FMI para investigar el motivo de los fondos diferidos innecesarios que han sido aprobados por ley. Durante nuestra investigación, descubrimos que su pago fue retrasado por funcionarios corruptos de algunos bancos que intentaron redirigir sus fondos a sus cuentas personales. Para detener el acto dudoso, hemos acordado con la sede central del Banco Africano y el Fondo Monetario Internacional (FMI) que podemos gestionar este pago y monitorearlo. Evite situaciones desesperadas con los bancos y otras autoridades en procesos penales. Hemos recibido una garantía de pago irrevocable para su pago del FMI. Nos gustaría informarle que el Banco Africano ha decidido compensarlo con la suma de $4,100,000.00 y transferirlo a su cuenta bancaria mediante transferencia bancaria. Si desea discutir esto más a fondo o necesita ayuda para acceder a los fondos, no dude en contactarnos. Contáctenos directamente y proporcionanos sus datos de información. Correo electrónico de contacto [contact.financialdept@mailsecure.org] Número de WhatsApp [447911123456] 1. Nombre del destinatario............ 2. Número de cuenta................. 3. Nombre del banco............. 4. Dirección del banco........... 5. Número Iban.................. 6. Número de teléfono............. 7. Documento de identidad personal........... 8. País................................. 9. Su pariente más próximo........... Gracias y esperamos poder ayudarle con cualquier paso adicional. Atentamente, [Sra. Elizabeth Stone] [Directora ejecutiva]",1,0
